timestamp,machine_id,machine_type,location,env_zone,shift,ambient_temp_c,humidity,dust_ppm,load_pct,rpm,torque_pct,voltage_v,current_a,thd_pct,suction_bar,discharge_bar,pressure_ripple_bar,flow_rate_m3h,bearing_temp_c,winding_temp_c,lubricant_viscosity_cSt,friction_coeff,vib_rms_mm_s,vib_peak_mm_s,vib_kurtosis,vib_skewness,band_1x_g,band_2x_g,band_bpf_g,crest_factor,ae_rms_db,iso_code,particle_4um,water_ppm,metal_ppm,leak_rate_lpm,hours_since_maint,cycle_count_24h,start_stop_24h,design_load,install_age_days,health_index,failure_within_7d,failure_within_30d,failure_mode
2024-03-18 11:00:00,M003,centrifugal_pump,plant_A,indoor,day,31.13,0.595,62.5,0.692,1205.6,0.746,404.0,67.46,2.12,6.49,9.14,0.654,64.1,43.9,51.26,67.99,0.081,0.2,0.597,2.129,0.56,0.053,0.133,0.206,2.983,20.23,13,690,59,71,0.114,1512.7,20,3,0.799,1768,1.0,0,0,none
2024-12-01 01:00:00,M004,fan,plant_A,indoor,night,21.59,0.864,23.1,0.805,1147.1,0.757,399.7,74.98,3.06,0.51,0.18,0.391,81.01,49.06,46.69,63.68,0.0832,0.2,0.402,3.432,0.385,0.05,0.064,0.064,2.008,23.5,12,731,30,30,0.114,1807.3,20,4,0.655,283,1.0,0,0,none
2024-09-28 19:00:00,M005,fan,plant_B,indoor,evening,24.5,0.467,30.0,0.637,959.0,0.65,416.3,66.95,3.82,0.2,0.51,0.439,73.79,41.5,45.53,69.28,0.0804,0.2,0.542,3.102,0.813,0.531,0.02,0.149,2.711,21.1,12,405,40,46,0.199,621.1,13,3,0.75,935,1.0,0,0,none
2024-01-18 14:00:00,M006,fan,plant_A,semi_outdoor,night,27.85,0.561,94.1,0.842,1209.8,0.854,381.7,78.04,1.81,0.33,0.1,0.195,86.25,46.58,57.16,66.4,0.0815,0.2,0.659,4.166,0.619,0.312,0.02,0.129,3.293,26.64,14,507,34,27,0.007,1057.1,22,3,0.75,1746,1.0,0,0,none
2024-10-21 00:00:00,M007,fan,plant_A,outdoor,night,26.32,0.397,76.5,0.43,870.0,0.442,408.5,40.53,3.24,0.08,0.1,0.289,55.08,36.49,44.42,65.15,0.09,0.2,0.551,3.194,0.751,0.34,0.325,0.268,2.757,21.19,15,522,32,49,0.17,614.7,13,4,0.539,1293,1.0,0,0,none
2024-08-12 00:00:00,M008,reciprocating_compressor,plant_A,outdoor,evening,31.36,0.493,64.1,0.954,1150.8,0.999,395.6,94.5,3.52,10.29,12.16,0.554,98.31,63.12,70.72,61.45,0.0989,1.219,4.0,3.134,0.701,0.972,0.846,0.381,3.282,18.34,15,527,30,29,0.27,1496.7,25,3,0.872,799,0.971,0,0,none
2024-11-20 10:00:00,M009,centrifugal_pump,plant_C,outdoor,night,22.22,0.478,39.6,0.805,1409.8,0.78,389.8,79.15,4.3,6.76,8.48,0.277,72.22,53.88,45.98,66.98,0.077,0.2,0.569,3.238,0.346,0.19,0.063,0.151,2.844,23.63,14,322,41,40,0.314,443.2,14,3,0.822,287,1.0,0,0,none
2024-07-21 16:00:00,M010,centrifugal_pump,plant_C,indoor,night,17.79,0.524,65.7,0.539,1050.0,0.578,407.9,44.89,3.22,7.03,10.53,0.537,51.86,43.36,47.12,64.27,0.0806,0.2,0.625,3.602,0.706,0.304,0.02,0.069,3.124,20.79,13,620,82,27,0.252,980.9,14,4,0.675,2063,1.0,0,0,none
2024-01-25 17:00:00,M011,gearbox,plant_B,semi_outdoor,day,21.74,0.202,128.3,0.739,1055.6,0.741,400.0,68.61,2.92,0.0,0.1,0.403,75.0,53.87,57.69,62.11,0.0849,0.2,0.684,2.969,0.933,0.303,0.404,0.088,3.422,23.9,18,671,71,53,0.107,856.0,12,2,0.729,1886,1.0,0,0,none
2024-03-13 15:00:00,M012,induction_motor,plant_A,indoor,night,19.88,0.818,68.7,1.002,1770.1,0.93,403.2,88.21,2.21,0.0,0.1,0.137,118.62,70.01,68.86,59.37,0.0881,0.832,2.374,3.826,-0.04,0.481,0.566,0.333,2.853,23.51,17,212,156,36,0.035,840.8,21,1,0.811,1029,0.975,0,0,none
2024-12-18 12:00:00,M013,fan,plant_B,outdoor,day,28.04,0.21,99.7,0.847,1204.2,0.824,402.4,78.97,3.75,0.67,0.1,0.817,81.97,42.91,54.38,68.36,0.079,0.2,0.574,4.37,0.052,0.359,0.145,0.101,2.871,29.02,17,207,44,23,0.031,1385.3,20,2,0.719,2057,1.0,0,0,none
2024-12-19 20:00:00,M014,gearbox,plant_B,outdoor,day,27.11,0.362,62.0,0.777,1173.0,0.802,396.7,75.96,2.06,0.29,0.1,0.417,85.3,58.56,62.23,64.33,0.0818,0.2,0.689,3.042,0.274,0.117,0.135,0.02,3.447,20.3,15,226,45,79,0.202,5000.0,24,3,0.721,329,0.937,0,0,none
2024-09-13 22:00:00,M015,fan,plant_B,indoor,day,24.99,0.649,43.7,0.553,870.0,0.604,382.6,61.41,3.42,0.0,0.1,0.746,50.0,39.66,47.72,68.98,0.0753,0.2,0.645,3.648,0.442,0.34,0.078,0.065,3.225,18.29,12,311,94,13,0.0,1369.0,16,4,0.576,1431,1.0,0,0,none
2024-01-03 11:00:00,M016,gearbox,plant_B,indoor,night,21.39,0.576,10.6,0.913,1414.7,0.821,403.9,81.04,3.8,0.58,0.1,0.586,86.73,57.66,57.98,62.61,0.0793,0.2,0.577,3.822,0.732,0.05,0.188,0.177,2.884,20.64,12,306,92,25,0.209,672.4,19,3,0.817,347,1.0,0,0,none
2024-12-27 21:00:00,M017,fan,plant_B,semi_outdoor,evening,34.68,0.289,83.9,0.692,1007.6,0.762,395.8,79.66,2.22,0.0,1.12,0.157,58.87,46.5,53.46,68.55,0.0767,0.2,0.465,3.45,0.689,0.357,0.029,0.02,2.327,20.9,15,1062,42,69,0.159,480.1,16,4,0.765,1464,1.0,0,0,none
2024-10-18 12:00:00,M018,fan,plant_B,indoor,day,14.95,0.2,34.8,0.847,1203.1,0.862,392.1,82.54,3.67,0.0,0.1,0.426,88.85,46.92,41.55,67.88,0.0847,0.2,0.632,2.923,0.014,0.05,0.129,0.126,3.162,19.96,15,339,57,71,0.056,593.9,23,2,0.783,413,1.0,0,0,none
2024-12-05 13:00:00,M019,gearbox,plant_C,outdoor,night,21.55,0.879,76.5,0.51,900.0,0.523,387.8,50.7,3.34,0.1,0.34,0.723,47.78,50.88,63.4,64.3,0.0852,0.2,0.672,3.077,0.188,0.477,0.144,0.172,3.359,22.21,17,464,147,36,0.263,1775.5,16,6,0.567,296,0.992,0,0,none
2024-09-02 18:00:00,M020,induction_motor,plant_C,outdoor,evening,33.56,0.6,45.2,1.008,1779.6,0.971,406.9,91.92,3.43,0.4,0.1,0.143,105.39,69.79,76.31,59.33,0.0849,0.905,3.073,3.825,0.53,0.549,0.467,0.354,3.395,24.13,15,373,44,45,0.104,389.5,21,2,0.948,1855,0.994,0,0,none
2024-03-23 10:00:00,M021,gearbox,plant_C,semi_outdoor,night,23.45,0.777,34.1,0.695,1027.6,0.639,405.0,73.9,3.06,0.0,0.1,0.831,59.39,54.76,61.9,63.96,0.0835,0.2,0.699,2.021,0.258,0.257,0.154,0.24,3.496,20.54,16,349,59,84,0.109,372.3,23,4,0.769,122,1.0,0,0,none
2024-04-07 08:00:00,M022,induction_motor,plant_A,outdoor,evening,30.6,0.482,68.8,0.635,1164.9,0.59,383.4,68.76,2.63,0.09,0.25,0.818,57.2,59.52,65.7,64.41,0.0798,0.2,0.553,3.151,0.386,0.05,0.02,0.089,2.763,21.61,14,580,61,40,0.421,902.3,15,4,0.704,509,1.0,0,0,none
2024-12-06 19:00:00,M023,centrifugal_pump,plant_A,semi_outdoor,day,24.06,0.754,32.7,0.836,1466.7,0.86,401.4,85.48,3.91,7.36,7.57,0.516,77.82,46.44,52.95,67.04,0.0827,0.2,0.57,3.228,0.616,0.05,0.108,0.02,2.85,18.4,12,141,34,103,0.119,948.7,19,3,0.993,559,1.0,0,0,none
2024-10-23 22:00:00,M024,gearbox,plant_B,semi_outdoor,day,22.28,0.501,104.5,0.726,1100.2,0.754,409.2,62.91,3.14,0.0,0.99,0.27,83.66,58.77,59.01,60.97,0.0924,0.2,0.61,2.834,0.107,0.05,0.337,0.107,3.05,21.0,18,209,52,40,0.275,1344.0,18,3,0.745,360,0.991,0,0,none
2024-06-11 20:00:00,M025,gearbox,plant_B,outdoor,evening,33.53,0.376,57.9,0.496,900.0,0.471,395.4,40.61,2.77,0.06,0.1,0.561,41.49,49.14,57.69,61.69,0.0938,0.2,0.619,3.426,0.428,0.282,0.257,0.02,3.096,23.96,14,202,35,23,0.222,557.3,12,5,0.576,1168,1.0,0,0,none
2024-05-14 19:00:00,M026,gearbox,plant_C,semi_outdoor,night,29.37,0.767,25.3,0.795,1159.6,0.798,394.9,76.18,2.86,0.0,0.55,0.631,68.81,60.83,60.67,62.32,0.0907,0.2,0.596,3.114,0.68,0.213,0.267,0.207,2.98,21.32,12,461,39,42,0.308,557.8,20,3,0.701,1731,1.0,0,0,none
2024-03-22 18:00:00,M027,gearbox,plant_A,indoor,evening,19.18,0.27,30.5,0.458,900.0,0.425,405.5,44.34,1.69,0.0,0.1,0.484,34.57,50.32,54.43,66.52,0.082,0.2,0.534,3.448,0.635,0.104,0.04,0.129,2.672,21.8,12,296,73,41,0.385,543.9,13,2,0.475,369,1.0,0,0,none
2024-09-07 08:00:00,M028,reciprocating_compressor,plant_A,outdoor,night,23.93,0.372,53.1,0.774,936.4,0.86,395.2,95.26,3.39,10.72,12.85,0.984,80.04,65.67,70.71,59.6,0.0852,0.2,0.678,3.473,0.225,0.193,0.233,0.294,3.392,19.81,14,584,57,40,0.459,1241.8,18,2,0.876,985,1.0,0,0,none
2024-09-08 01:00:00,M029,gearbox,plant_C,indoor,day,21.99,0.629,46.5,0.609,900.0,0.659,396.9,72.24,3.09,0.18,0.75,0.372,64.16,54.29,55.18,64.45,0.0969,0.2,0.651,3.996,0.513,0.402,0.524,0.135,3.254,17.72,14,816,51,46,0.337,1180.2,13,2,0.7,1106,1.0,0,0,none
2024-08-07 02:00:00,M030,centrifugal_pump,plant_A,semi_outdoor,day,29.53,0.5,57.5,0.578,1050.0,0.597,408.6,64.64,3.38,7.22,9.09,0.403,62.87,45.73,51.9,61.44,0.0871,0.2,0.582,3.456,0.973,0.086,0.131,0.39,2.91,18.16,13,315,108,59,0.038,870.3,9,1,0.661,1542,1.0,0,0,none
2024-07-31 09:00:00,M031,induction_motor,plant_A,outdoor,night,29.31,0.659,24.9,1.01,1837.1,1.003,403.5,100.61,2.75,0.03,0.1,0.861,88.21,71.19,76.13,60.44,0.0832,1.806,5.847,3.009,0.315,1.159,0.764,0.902,3.238,22.17,14,651,39,74,0.0,1547.5,22,3,0.879,2141,0.955,0,0,none
2024-09-16 13:00:00,M032,gearbox,plant_C,outdoor,night,17.01,0.591,215.7,0.467,900.0,0.527,392.7,51.13,2.95,0.0,0.77,0.673,45.2,54.52,50.88,61.26,0.0925,0.2,0.57,3.804,0.049,0.358,0.245,0.064,2.849,25.82,24,669,135,49,0.385,1831.8,17,5,0.552,1637,0.947,0,0,none
2024-01-03 02:00:00,M033,gearbox,plant_B,indoor,night,24.87,0.533,24.2,0.784,1161.7,0.776,395.4,77.48,2.63,0.0,0.1,0.296,97.17,57.39,64.55,60.95,0.0876,0.2,0.646,2.608,0.027,0.218,0.28,0.142,3.23,21.96,13,1147,64,78,0.216,1218.7,23,2,0.814,2002,1.0,0,0,none
2024-03-09 03:00:00,M034,centrifugal_pump,plant_A,indoor,night,26.24,0.563,31.0,0.481,1050.0,0.631,396.5,55.75,1.32,7.04,9.21,0.6,51.55,40.89,54.85,66.96,0.0783,0.2,0.651,3.157,-0.024,0.364,0.09,0.09,3.256,19.16,14,1235,44,17,0.082,434.9,18,6,0.502,885,1.0,0,0,none
2024-05-21 03:00:00,M035,reciprocating_compressor,plant_A,semi_outdoor,evening,29.55,0.452,94.6,0.722,917.7,0.776,407.8,82.18,3.86,10.08,13.02,0.728,67.63,61.86,67.78,64.66,0.0797,0.2,0.617,3.131,0.338,0.435,0.02,0.142,3.087,20.43,16,182,39,52,0.136,428.4,19,5,0.671,245,1.0,0,0,none
2024-08-10 14:00:00,M036,centrifugal_pump,plant_C,indoor,night,26.34,0.757,117.6,0.644,1150.0,0.631,393.3,66.28,1.85,7.37,9.7,0.523,64.77,47.08,51.57,65.9,0.0827,0.2,0.594,2.877,0.103,0.251,0.141,0.162,2.968,19.24,15,351,32,62,0.198,1841.4,17,2,0.605,445,1.0,0,0,none
2024-05-11 02:00:00,M037,fan,plant_A,indoor,night,24.7,0.753,41.6,0.917,1324.9,0.927,400.1,97.21,3.02,0.0,0.1,0.74,78.3,46.36,48.48,67.04,0.077,0.2,0.58,4.032,0.775,0.26,0.085,0.102,2.901,23.12,12,164,72,19,0.319,1835.7,22,0,0.925,881,1.0,0,0,none
2024-08-17 20:00:00,M038,reciprocating_compressor,plant_C,semi_outdoor,night,24.92,0.242,171.4,0.985,1152.3,1.011,402.0,98.91,2.71,10.44,13.12,0.477,99.68,65.53,62.63,65.7,0.0847,1.0,3.22,3.749,0.019,0.849,0.674,0.375,3.221,23.23,21,471,56,29,0.042,1920.3,22,3,0.962,1452,0.936,0,0,none
2024-02-19 01:00:00,M039,gearbox,plant_A,indoor,evening,18.94,0.406,48.7,0.793,1177.6,0.838,412.0,79.73,2.44,0.23,0.1,0.618,73.8,57.62,61.04,66.96,0.081,0.2,0.652,3.301,0.303,0.072,0.06,0.304,3.262,25.96,14,354,71,15,0.0,367.9,21,2,0.71,2029,1.0,0,0,none
2024-06-02 06:00:00,M040,gearbox,plant_B,semi_outdoor,evening,25.79,0.323,111.1,1.017,1522.4,0.929,400.6,89.8,3.37,0.86,0.1,0.772,106.36,67.37,64.82,60.34,0.0854,2.186,5.8,3.062,-0.002,1.646,1.024,1.236,2.653,23.1,16,549,30,40,0.373,497.9,26,3,0.851,381,0.968,0,0,none
2024-12-01 08:00:00,M041,centrifugal_pump,plant_C,semi_outdoor,day,26.26,0.697,34.6,0.648,1112.3,0.649,399.3,63.89,2.47,7.81,9.23,0.1,60.46,44.81,49.42,66.15,0.0918,0.2,0.47,2.666,-0.043,0.111,0.269,0.02,2.352,21.59,12,611,42,16,0.191,862.0,19,3,0.728,1114,1.0,0,0,none
2024-07-08 06:00:00,M042,reciprocating_compressor,plant_C,indoor,evening,16.22,0.529,17.4,0.857,1033.1,0.903,406.1,93.93,3.19,11.35,13.82,0.902,91.82,63.22,61.59,61.49,0.0894,0.2,0.618,3.06,0.839,0.187,0.294,0.146,3.088,24.37,12,491,30,68,0.0,718.2,16,3,0.818,870,1.0,0,0,none
2024-09-13 16:00:00,M043,induction_motor,plant_A,outdoor,night,23.12,0.489,90.7,0.776,1419.5,0.818,396.6,80.91,3.05,0.16,0.6,0.711,78.79,65.93,67.25,62.2,0.0927,0.2,0.579,2.772,0.677,0.25,0.45,0.131,2.894,21.13,17,262,97,20,0.27,720.3,17,1,0.66,140,0.998,0,0,none
2024-10-19 22:00:00,M044,induction_motor,plant_C,indoor,evening,20.08,0.64,30.2,0.728,1294.9,0.758,388.1,65.32,3.66,0.77,0.1,0.25,82.11,64.77,70.41,56.64,0.0937,0.2,0.511,3.023,0.538,0.573,0.291,0.111,2.553,22.92,13,787,66,23,0.329,962.2,12,1,0.545,1099,1.0,0,0,none
2024-05-22 14:00:00,M045,induction_motor,plant_A,semi_outdoor,night,37.26,0.89,35.7,0.525,1080.0,0.544,405.4,52.88,2.82,0.43,0.1,0.421,47.32,60.92,71.08,64.33,0.0872,0.2,0.633,2.938,0.451,0.314,0.183,0.048,3.165,25.54,12,289,67,24,0.33,4291.9,20,4,0.534,942,0.964,0,0,none
2024-06-11 12:00:00,M046,fan,plant_C,semi_outdoor,night,31.3,0.773,94.8,0.823,1206.0,0.953,399.3,89.14,1.2,0.0,0.1,0.143,89.23,45.67,51.64,63.39,0.0864,0.2,0.664,3.477,0.149,0.451,0.399,0.095,3.321,25.28,17,202,38,17,0.094,2411.5,18,3,0.796,943,0.997,0,0,none
2024-12-23 15:00:00,M047,reciprocating_compressor,plant_B,outdoor,night,26.09,0.518,46.0,1.005,1198.8,0.961,402.8,103.09,2.94,10.96,13.9,0.975,102.83,66.92,69.71,59.97,0.0849,1.803,6.22,3.865,0.711,1.229,0.824,1.038,3.45,26.66,15,318,49,47,0.051,2212.8,20,2,1.0,958,0.944,0,0,none
2024-03-15 21:00:00,M048,fan,plant_B,semi_outdoor,day,31.46,0.423,97.7,0.728,1065.7,0.769,394.8,79.35,2.48,0.0,0.48,0.548,65.35,48.779357041676775,45.07,65.23,0.0791,0.22600409140302358,0.632,4.192,0.356,0.358,0.071,0.20194968544336026,3.16,29.09205227426795,16,270,109,69,0.185,597.3,20,2,0.782,148,0.8398640110624821,0,1,bearing
2024-01-28 19:00:00,M049,induction_motor,plant_B,semi_outdoor,evening,26.74,0.235,26.5,0.697,1268.3,0.652,405.7,62.77,1.03,0.04,0.1,0.88,80.43,65.77,62.65,60.4,0.097,0.2,0.56,3.343,0.586,0.163,0.487,0.109,2.802,19.96,12,417,83,19,0.0,854.8,17,2,0.687,823,1.0,0,0,none
2024-03-08 11:00:00,M050,gearbox,plant_C,semi_outdoor,night,20.97,0.472,113.4,0.892,1367.8,0.813,394.3,77.05,2.77,0.08,0.11,0.616,80.89,54.93,60.1,62.73,0.0904,0.2,0.563,3.517,0.645,0.095,0.342,0.02,2.813,20.65,17,537,51,30,0.233,732.4,23,2,0.979,1523,1.0,0,0,none
2024-07-11 07:00:00,M051,reciprocating_compressor,plant_A,indoor,night,18.81,0.401,43.2,0.774,975.1,0.772,394.3,77.85,3.51,10.41,14.37,0.784,94.64,60.52,63.0,65.82,0.0841,0.2,0.616,3.108,0.02,0.183,0.201,0.314,3.081,21.54,15,201,42,70,0.141,512.4,18,4,0.778,1955,1.0,0,0,none
2024-09-16 01:00:00,M052,induction_motor,plant_A,semi_outdoor,evening,34.47,0.59,80.5,0.802,1456.9,0.835,410.9,83.88,2.98,0.34,0.1,0.742,68.44,65.38,75.84,60.43,0.0924,0.2,0.753,3.161,0.2,0.377,0.351,0.1,3.764,21.36,17,745,30,19,0.261,562.3,20,3,0.762,37,0.997,0,0,none
2024-09-01 00:00:00,M053,induction_motor,plant_C,indoor,evening,28.0,0.898,40.3,0.712,1278.0,0.798,409.8,75.78,3.44,0.76,0.99,0.548,77.48,65.21,70.97,59.28,0.0903,0.2,0.663,3.052,0.192,0.329,0.22,0.218,3.316,27.44,16,920,102,30,0.278,310.6,20,2,0.78,521,1.0,0,0,none
2024-02-11 01:00:00,M054,reciprocating_compressor,plant_B,indoor,day,25.07,0.722,45.8,0.643,808.8,0.601,392.6,66.56,3.91,11.41,12.41,0.812,60.03,60.25,61.85,62.76,0.0864,0.2,0.575,3.176,0.377,0.074,0.224,0.05,2.877,23.23,17,713,44,25,0.24,608.3,17,1,0.734,1807,1.0,0,0,none
2024-08-25 19:00:00,M055,centrifugal_pump,plant_C,semi_outdoor,day,31.18,0.724,37.6,0.774,1345.5,0.853,394.8,91.99,2.63,7.31,9.63,0.1,74.48,53.94,58.41,67.24,0.0691,0.2,0.577,3.258,0.121,0.199,0.02,0.043,2.884,17.83,14,284,36,82,0.068,559.2,19,3,0.713,1927,1.0,0,0,none
2024-02-11 23:00:00,M056,centrifugal_pump,plant_C,indoor,evening,24.34,0.36,43.7,0.557,1050.0,0.498,399.6,53.73,2.74,6.48,8.6,0.458,60.42,45.55,46.36,69.27,0.0723,0.2,0.54,2.704,0.831,0.292,0.02,0.02,2.699,20.64,13,163,84,41,0.262,872.6,13,5,0.578,726,1.0,0,0,none
2024-06-24 19:00:00,M057,centrifugal_pump,plant_A,outdoor,evening,24.2,0.751,158.9,0.675,1191.2,0.695,409.0,74.28,2.26,7.39,7.12,0.215,63.47,46.38,49.74,69.05,0.0702,0.2,0.677,3.087,-0.194,0.212,0.02,0.304,3.383,21.04,17,382,55,56,0.078,883.7,17,1,0.81,1936,1.0,0,0,none
2024-03-10 20:00:00,M058,fan,plant_C,semi_outdoor,day,35.39,0.656,27.3,0.827,1224.3,0.837,403.3,80.54,3.67,0.24,0.1,0.656,77.76,44.13,49.34,66.62,0.0861,0.2,0.622,3.702,0.449,0.125,0.256,0.145,3.112,22.43,16,515,76,43,0.241,363.6,22,2,0.739,1465,1.0,0,0,none
2024-11-26 05:00:00,M059,fan,plant_C,indoor,day,22.06,0.656,25.9,0.901,1313.6,0.94,381.8,97.52,3.07,0.43,0.12,0.589,83.75,46.81,47.54,68.22,0.0846,0.2,0.57,3.392,0.867,0.072,0.198,0.196,2.848,19.6,13,429,30,42,0.018,680.5,22,2,0.893,117,1.0,0,0,none
2024-05-13 10:00:00,M060,centrifugal_pump,plant_C,outdoor,night,35.21,0.459,118.4,0.651,1137.8,0.645,393.3,66.5,2.89,7.23,8.36,0.83,59.69,45.84,59.49,66.65,0.082,0.2,0.619,3.393,0.814,0.05,0.305,0.02,3.095,19.81,16,191,39,25,0.274,759.4,19,2,0.706,600,1.0,0,0,none
2024-03-24 07:00:00,M061,reciprocating_compressor,plant_A,indoor,day,24.4,0.489,50.3,0.417,720.0,0.443,394.1,46.86,2.84,10.32,12.73,0.659,52.4,56.23,64.54,64.32,0.0798,0.2,0.553,4.805,0.654,0.354,0.021,0.247,2.764,23.31,14,431,33,72,0.177,1073.8,9,6,0.521,1061,1.0,0,0,none
2024-04-24 08:00:00,M062,induction_motor,plant_C,indoor,evening,21.0,0.617,21.5,0.714,1323.2,0.766,407.5,87.07,3.59,0.0,0.62,0.517,68.36,64.1,67.41,64.43,0.0891,0.2,0.498,3.895,0.323,0.349,0.384,0.02,2.489,21.23,12,729,30,37,0.305,1144.7,24,2,0.738,1365,1.0,0,0,none
2024-02-01 07:00:00,M063,fan,plant_B,indoor,evening,24.81,0.372,9.4,0.967,1417.3,0.996,403.3,103.67,2.56,0.68,0.6,0.671,109.44,51.73,49.07,64.33,0.0877,0.349,1.035,3.376,0.235,0.163,0.226,0.194,2.966,24.49,12,682,181,30,0.309,1128.1,22,3,0.954,279,1.0,0,0,none
2024-11-09 09:00:00,M064,gearbox,plant_C,outdoor,day,27.3,0.415,42.9,0.742,1126.3,0.725,405.3,69.79,2.37,0.87,0.58,0.596,78.53,55.4,62.27,62.92,0.0853,0.2,0.531,2.933,-0.04,0.434,0.232,0.02,2.653,19.4,14,468,61,55,0.239,318.0,19,1,0.704,2146,1.0,0,0,none
2024-11-18 12:00:00,M065,fan,plant_A,outdoor,day,23.91,0.602,52.0,0.526,870.0,0.591,408.3,50.4,2.19,0.0,0.73,0.685,56.24,40.57,42.76,71.48,0.0703,0.2,0.579,3.397,0.653,0.151,0.02,0.368,2.897,18.71,12,143,102,82,0.0,3139.6,11,3,0.643,651,1.0,0,0,none
2024-11-15 14:00:00,M066,fan,plant_A,semi_outdoor,night,26.1,0.95,84.6,0.621,916.6,0.539,387.0,53.68,3.28,0.44,0.1,0.279,54.57,44.55,49.58,63.31,0.088,0.2,0.601,3.276,0.296,0.295,0.169,0.095,3.004,19.24,15,191,85,68,0.442,1141.1,12,3,0.607,780,1.0,0,0,none
2024-02-20 13:00:00,M067,reciprocating_compressor,plant_A,indoor,day,18.97,0.538,68.4,0.662,806.2,0.61,410.6,62.4,2.45,11.0,13.56,0.795,55.44,60.16,62.65,59.51,0.084,0.2,0.535,3.556,0.968,0.154,0.096,0.02,2.677,18.82,13,934,68,60,0.365,221.5,18,3,0.624,1969,1.0,0,0,none
2024-06-09 21:00:00,M068,fan,plant_A,semi_outdoor,evening,20.62,0.512,117.9,0.649,950.0,0.74,412.4,76.19,2.33,0.0,0.1,0.373,74.05,42.58,49.38,70.26,0.0712,0.2,0.587,2.502,0.115,0.328,0.02,0.239,2.934,22.47,19,191,54,44,0.162,860.8,15,1,0.714,2153,1.0,0,0,none
2024-07-15 07:00:00,M069,fan,plant_B,indoor,day,19.17,0.626,68.6,0.505,870.0,0.567,411.6,47.78,4.67,0.0,0.77,0.224,39.47,39.56,43.38,67.26,0.0813,0.2,0.65,3.849,0.202,0.508,0.02,0.02,3.248,21.57,12,277,89,28,0.259,433.0,17,3,0.608,262,1.0,0,0,none
2024-08-25 15:00:00,M070,reciprocating_compressor,plant_B,indoor,night,21.76,0.553,36.6,0.825,978.0,0.826,413.0,84.57,1.19,10.14,13.32,0.659,87.03,62.33,63.63,62.53,0.0831,0.2,0.5,2.872,0.484,0.429,0.204,0.117,2.5,24.12,15,523,74,17,0.339,473.1,23,5,0.93,430,1.0,0,0,none
2024-04-10 08:00:00,M071,gearbox,plant_C,indoor,night,26.55,0.341,47.7,0.812,1213.3,0.849,400.9,81.97,2.73,0.0,0.1,0.144,85.2,56.12,61.46,63.67,0.0875,0.2,0.585,2.619,-0.239,0.05,0.306,0.046,2.926,19.32,13,344,73,46,0.153,1423.8,21,3,0.716,289,1.0,0,0,none
2024-09-23 21:00:00,M072,induction_motor,plant_C,outdoor,day,28.46,0.528,50.5,0.854,1553.5,0.852,397.7,84.24,3.7,0.33,0.1,0.972,75.25,72.72,74.07,58.46,0.0871,0.2,0.539,2.792,0.816,0.238,0.226,0.02,2.693,21.75,15,325,86,39,0.2,838.0,20,2,0.763,2127,0.999,0,0,none
2024-10-10 10:00:00,M073,induction_motor,plant_B,outdoor,day,24.02,0.322,57.4,0.927,1664.6,0.889,387.1,75.33,4.94,0.35,1.0,0.661,83.8,67.5,71.23,64.25,0.0922,0.2,0.633,3.759,0.515,0.227,0.259,0.02,3.166,21.31,16,278,57,25,0.231,374.8,21,3,0.923,1988,1.0,0,0,none
2024-03-26 04:00:00,M074,reciprocating_compressor,plant_C,outdoor,evening,27.59,0.633,53.6,1.046,1249.5,1.02,413.8,94.6,2.36,11.78,12.75,0.712,106.72,62.71,67.71,65.72,0.0882,3.028,8.42,3.721,0.942,2.132,1.389,1.184,2.781,20.11,15,898,191,82,0.09,878.6,24,2,0.93,1093,0.939,0,0,none
2024-08-28 15:00:00,M075,reciprocating_compressor,plant_B,indoor,evening,24.46,0.401,25.6,0.817,974.1,0.863,406.7,82.51,3.47,11.69,12.4,0.432,69.23,61.89,70.94,62.46,0.0872,0.2,0.61,3.682,0.549,0.05,0.17,0.02,3.049,22.74,12,476,52,51,0.118,1631.1,18,1,0.724,1736,1.0,0,0,none
2024-10-15 11:00:00,M076,gearbox,plant_B,semi_outdoor,evening,27.3,0.406,44.2,0.74,1111.6,0.786,387.0,79.52,2.39,0.52,0.6,0.605,75.25,56.1,62.02,61.57,0.0918,0.2,0.65,2.837,-0.071,0.05,0.468,0.069,3.252,22.67,14,528,69,11,0.284,1492.3,22,1,0.79,327,1.0,0,0,none
2024-10-10 15:00:00,M077,gearbox,plant_A,indoor,day,23.18,0.41,35.8,0.951,1444.4,0.988,390.9,95.97,2.07,0.0,0.1,0.798,100.25,63.93,61.86,61.0,0.0957,0.84,2.919,4.072,0.552,0.638,0.671,0.449,3.474,28.85,15,202,47,27,0.063,186.7,24,3,0.838,1270,1.0,0,0,none
2024-06-17 05:00:00,M078,reciprocating_compressor,plant_C,outdoor,night,37.19,0.633,30.0,0.843,1020.3,0.83,417.3,87.06,2.68,10.77,12.81,0.875,85.18,59.97,72.58,63.61,0.0871,0.2,0.591,2.861,0.45,0.226,0.233,0.08,2.954,21.05,12,798,72,20,0.176,2412.5,24,2,0.727,1529,1.0,0,0,none
