timestamp,machine_id,modo_operacion,temperatura_ambiente_c,temperatura_entrada_c,temperatura_salida_c,delta_temp_c,presion_entrada_bar,presion_salida_bar,delta_presion_bar,flujo_masico_kgs,vibracion_rms_mms,velocidad_rpm,potencia_kw,consumo_energia_kwh,horas_operacion,humedad_relativa_pct,fallo
2025-07-02 22:36:00,compresor_criogenico_01,Baja carga,29.68,32.23,119.61,87.39,53.12,206.79,153.68,63.78,2.162,2967,66.63,0.686,4755,80.0,0
2025-07-03 14:46:00,compresor_criogenico_01,Normal,11.37,22.93,116.2,93.26,49.74,211.29,161.55,87.43,1.839,3013,95.61,1.222,1193,36.7,0
2025-07-03 21:55:00,compresor_criogenico_01,Baja carga,18.02,21.32,107.6,86.28,36.65,173.19,136.54,96.37,2.239,2828,77.97,2.444,1588,31.2,0
2025-07-01 16:11:00,compresor_criogenico_01,Alta carga,15.79,22.38,125.8,103.42,42.2,205.24,163.04,121.29,2.598,3077,113.72,2.171,3794,73.9,0
2025-07-01 22:34:00,compresor_criogenico_01,Normal,15.4,15.69,109.96,94.27,56.68,212.85,156.16,104.42,1.833,2845,118.81,2.562,3091,87.5,0
2025-07-03 21:27:00,compresor_criogenico_01,Baja carga,17.07,20.1,98.29,78.19,56.62,203.71,147.09,78.62,2.27,2817,88.62,1.981,930,34.9,0
2025-07-01 16:27:00,compresor_criogenico_01,Normal,14.28,20.38,115.71,95.33,58.05,213.18,155.13,88.49,1.555,3032,99.32,0.722,394,48.5,0
2025-07-01 04:37:00,compresor_criogenico_01,Normal,5.98,10.15,126.46,116.31,54.28,208.39,154.12,94.55,3.191,2895,93.81,0.86,2613,61.1,0
2025-07-01 03:53:00,compresor_criogenico_01,Normal,17.46,21.7,108.05,86.35,46.37,198.32,151.95,127.4,3.064,3064,123.72,1.633,9629,49.6,1
2025-07-03 10:13:00,compresor_criogenico_01,Alta carga,16.47,20.97,124.84,103.86,51.51,223.1,171.59,122.48,3.627,2974,131.88,2.043,9335,52.8,1
2025-07-04 02:28:00,compresor_criogenico_01,Alta carga,14.27,17.77,135.74,117.97,54.39,230.0,175.61,140.95,2.333,2968,165.02,2.988,4679,56.3,0
2025-07-01 16:16:00,compresor_criogenico_01,Normal,21.76,26.38,114.52,88.14,50.37,194.96,144.59,71.42,3.155,3000,87.83,1.162,9408,51.1,0
2025-07-03 12:45:00,compresor_criogenico_01,Baja carga,19.09,24.63,108.69,84.06,59.42,199.34,139.92,96.23,2.944,3011,82.69,0.359,5729,46.7,1
2025-07-01 01:26:00,compresor_criogenico_01,Normal,22.99,28.58,120.92,92.33,50.47,213.73,163.25,73.43,1.416,2968,80.68,1.519,1023,81.2,0
2025-07-01 22:49:00,compresor_criogenico_01,Normal,21.17,25.12,113.43,88.31,42.94,198.92,155.98,93.86,2.687,2863,98.06,0.557,7695,74.1,0
2025-07-04 05:14:00,compresor_criogenico_01,Baja carga,15.08,23.43,105.49,82.07,47.24,193.74,146.5,81.37,2.629,2979,74.35,1.033,7510,73.6,0
2025-07-03 20:37:00,compresor_criogenico_01,Normal,10.04,15.88,116.09,100.21,45.49,171.51,126.02,93.3,2.652,3177,83.3,0.372,3409,49.0,1
2025-07-01 07:33:00,compresor_criogenico_01,Alta carga,8.21,14.62,122.29,107.68,38.85,187.81,148.95,117.25,3.002,3023,100.0,2.149,7542,68.8,0
2025-07-01 05:29:00,compresor_criogenico_01,Normal,12.38,19.94,122.58,102.64,59.76,205.79,146.03,119.15,1.957,2962,110.99,2.235,2098,24.7,0
2025-07-04 07:55:00,compresor_criogenico_01,Normal,13.8,21.04,95.57,74.53,47.82,201.86,154.05,74.66,1.85,2953,93.37,1.549,272,26.6,0
2025-07-03 06:27:00,compresor_criogenico_01,Normal,20.77,23.6,114.42,90.82,53.58,203.24,149.65,87.25,1.701,2889,90.3,1.197,605,40.3,0
2025-07-01 00:08:00,compresor_criogenico_01,Normal,17.58,23.05,109.96,86.91,46.7,174.24,127.53,88.47,1.679,3095,87.95,1.563,3177,77.8,0
2025-07-02 06:03:00,compresor_criogenico_01,Normal,16.83,21.69,122.5,100.81,42.4,197.93,155.53,105.53,1.968,2984,96.25,1.921,3736,50.3,0
2025-07-01 10:29:00,compresor_criogenico_01,Normal,13.5,17.38,104.15,86.77,47.44,216.53,169.1,120.09,2.007,3071,113.11,1.417,112,70.7,0
2025-07-02 09:07:00,compresor_criogenico_01,Normal,17.02,21.6,110.13,88.53,55.42,205.63,150.22,102.61,3.14,3012,107.43,2.05,7706,28.2,0
2025-07-01 19:26:00,compresor_criogenico_01,Alta carga,9.63,14.48,131.88,117.41,57.51,230.0,172.49,134.42,2.181,3092,149.11,2.275,2145,55.1,0
2025-07-01 05:47:00,compresor_criogenico_01,Baja carga,18.03,24.81,117.23,92.42,53.55,184.53,130.98,81.46,1.204,3059,87.09,1.677,415,29.2,0
2025-07-02 07:39:00,compresor_criogenico_01,Normal,9.02,11.77,108.17,96.41,55.69,187.76,132.07,103.56,3.154,3010,76.49,1.038,9132,26.0,0
2025-07-04 04:08:00,compresor_criogenico_01,Baja carga,15.02,19.54,110.05,90.51,49.0,193.29,144.29,87.27,2.824,3024,79.72,0.8,8820,56.3,0
2025-07-01 01:46:00,compresor_criogenico_01,Normal,14.48,19.09,108.74,89.65,60.34,200.58,140.24,112.17,1.946,2878,104.94,2.415,22,49.6,0
2025-07-03 19:32:00,compresor_criogenico_01,Alta carga,11.46,18.94,116.53,97.59,59.49,220.95,161.46,81.22,3.66,2912,89.72,0.685,9511,26.7,1
2025-07-01 14:49:00,compresor_criogenico_01,Normal,9.07,12.44,109.69,97.25,51.72,200.0,148.28,99.05,2.463,2916,93.73,1.702,1612,35.2,0
2025-07-03 17:15:00,compresor_criogenico_01,Normal,10.57,16.02,119.35,103.34,50.31,205.32,155.0,92.26,3.374,2957,86.69,1.382,9491,68.5,0
2025-07-03 00:34:00,compresor_criogenico_01,Normal,15.76,20.28,113.46,93.18,43.35,206.33,162.98,102.62,2.501,3021,107.16,2.283,4170,64.2,1
2025-07-01 16:47:00,compresor_criogenico_01,Alta carga,17.17,24.77,125.73,100.96,51.37,217.1,165.73,80.51,2.856,3020,98.75,1.375,9203,44.6,1
2025-07-01 07:05:00,compresor_criogenico_01,Normal,15.16,22.83,112.29,89.46,51.25,208.53,157.29,84.96,0.95,2945,93.53,2.038,261,20.9,0
2025-07-02 21:22:00,compresor_criogenico_01,Normal,11.4,16.6,115.85,99.25,40.96,176.16,135.21,101.62,1.883,3018,89.91,2.036,5511,38.3,0
2025-07-02 18:14:00,compresor_criogenico_01,Normal,20.19,27.53,134.4,106.88,44.27,217.21,172.94,85.74,2.733,2994,105.38,2.122,9685,90.0,1
2025-07-03 16:28:00,compresor_criogenico_01,Normal,17.89,25.74,121.82,96.08,55.94,190.95,135.01,114.85,2.097,2987,106.1,2.376,6596,51.4,0
2025-07-01 01:23:00,compresor_criogenico_01,Baja carga,13.41,19.8,119.94,100.14,50.54,210.92,160.38,84.3,1.697,2896,81.09,1.515,2171,94.8,0
2025-07-03 23:21:00,compresor_criogenico_01,Normal,17.25,21.92,117.02,95.1,46.4,207.64,161.24,86.83,2.662,2897,94.35,1.578,7115,94.5,0
2025-07-01 10:59:00,compresor_criogenico_01,Normal,19.69,27.22,130.1,102.88,46.74,203.89,157.15,121.83,3.046,3104,107.25,1.986,4865,92.5,0
2025-07-03 22:22:00,compresor_criogenico_01,Alta carga,6.16,9.35,117.55,108.2,56.5,214.44,157.95,111.65,2.986,2918,118.9,2.082,7649,45.7,0
2025-07-02 09:33:00,compresor_criogenico_01,Baja carga,19.29,23.99,112.03,88.05,53.6,189.88,136.29,72.82,1.964,2918,70.64,1.39,2421,56.6,0
2025-07-03 04:41:00,compresor_criogenico_01,Baja carga,13.51,20.74,124.57,103.84,45.43,198.62,153.19,66.7,2.906,3041,70.55,1.266,7580,22.1,0
2025-07-03 19:33:00,compresor_criogenico_01,Normal,26.05,29.96,122.88,92.92,42.45,193.87,151.42,88.58,2.955,2927,81.24,1.518,7152,81.4,1
2025-07-02 18:14:00,compresor_criogenico_01,Normal,20.19,27.53,134.4,106.88,44.27,217.21,172.94,85.74,2.733,2994,105.38,2.122,9685,90.0,1
2025-07-01 18:22:00,compresor_criogenico_01,Alta carga,19.14,22.48,128.55,106.07,45.12,190.34,145.22,96.59,2.608,3080,96.34,1.082,1296,87.1,0
2025-07-04 03:24:00,compresor_criogenico_01,Alta carga,18.02,24.17,127.62,103.46,49.51,229.16,179.64,136.27,3.616,3000,141.64,3.296,9895,81.0,1
2025-07-04 10:21:00,compresor_criogenico_01,Normal,13.07,22.01,104.31,82.3,43.95,195.01,151.06,92.91,1.607,3042,98.11,2.428,423,44.8,0
2025-07-02 01:55:00,compresor_criogenico_01,Normal,11.74,16.92,117.94,101.02,48.16,201.76,153.6,92.19,2.029,2981,81.95,0.945,608,48.2,0
2025-07-02 13:27:00,compresor_criogenico_01,Alta carga,21.39,22.94,132.88,109.94,47.0,203.69,156.69,133.31,3.02,3097,124.11,2.078,4512,55.2,0
2025-07-02 12:14:00,compresor_criogenico_01,Normal,19.11,24.99,121.77,96.78,53.64,201.73,148.09,68.82,1.82,3080,83.63,1.319,7347,36.6,0
2025-07-04 00:28:00,compresor_criogenico_01,Alta carga,14.56,22.97,131.17,108.19,60.92,208.37,147.46,87.44,2.758,3115,80.26,0.761,3891,89.5,1
2025-07-02 05:01:00,compresor_criogenico_01,Normal,15.24,21.8,134.04,112.25,57.72,230.0,172.28,107.39,3.014,3112,121.06,3.517,9298,64.7,1
2025-07-03 07:37:00,compresor_criogenico_01,Normal,18.85,21.44,113.15,91.71,48.64,215.32,166.68,95.28,2.339,2855,106.09,1.73,770,76.2,0
2025-07-01 23:06:00,compresor_criogenico_01,Normal,17.38,23.41,115.32,91.91,58.61,187.34,128.72,92.18,1.897,2912,87.28,1.065,2159,94.5,0
2025-07-03 10:30:00,compresor_criogenico_01,Normal,9.68,15.78,124.86,109.08,49.18,211.49,162.31,85.64,3.38,3107,87.53,1.625,6105,31.9,0
2025-07-04 07:44:00,compresor_criogenico_01,Normal,30.79,36.91,107.67,70.76,45.77,175.04,129.27,113.17,2.444,2981,107.47,2.137,7003,82.8,0
2025-07-03 07:51:00,compresor_criogenico_01,Normal,10.11,18.31,113.21,94.9,48.34,208.8,160.46,115.33,2.66,3037,116.16,1.893,9839,54.9,0
2025-07-02 23:15:00,compresor_criogenico_01,Alta carga,16.62,21.48,131.29,109.81,46.99,222.07,175.08,139.41,2.765,3115,142.4,1.982,8608,90.5,0
2025-07-01 03:42:00,compresor_criogenico_01,Baja carga,12.84,19.71,98.66,78.94,36.63,164.54,127.91,127.75,2.3,2938,94.67,1.272,3265,91.9,0
2025-07-01 00:22:00,compresor_criogenico_01,Normal,11.96,18.29,116.43,98.14,54.48,198.33,143.86,129.09,2.11,2848,124.55,2.396,3720,37.1,0
2025-07-02 14:51:00,compresor_criogenico_01,Baja carga,9.59,16.16,96.31,80.15,47.48,177.73,130.26,79.87,2.774,2781,75.14,1.493,8054,76.9,0
2025-07-03 12:45:00,compresor_criogenico_01,Baja carga,19.09,24.63,108.69,84.06,59.42,199.34,139.92,96.23,2.944,3011,82.69,0.359,5729,46.7,1
2025-07-01 22:44:00,compresor_criogenico_01,Normal,14.35,19.38,115.58,96.19,45.09,196.21,151.12,108.95,3.13,2993,105.09,2.306,8995,64.4,0
2025-07-01 03:26:00,compresor_criogenico_01,Baja carga,12.43,16.39,112.78,96.39,41.11,190.48,149.37,99.82,1.649,2894,93.33,0.623,86,63.3,0
2025-07-03 16:44:00,compresor_criogenico_01,Alta carga,14.71,20.03,122.57,102.54,48.43,225.26,176.84,102.95,2.345,3065,111.58,2.823,993,49.3,1
2025-07-03 02:17:00,compresor_criogenico_01,Normal,15.49,22.62,121.66,99.04,43.7,214.59,170.88,105.74,1.803,2935,117.08,1.612,1343,83.8,1
2025-07-03 14:53:00,compresor_criogenico_01,Normal,18.34,23.52,118.43,94.91,54.9,225.11,170.21,114.12,3.33,2937,126.68,2.165,9621,27.4,0
2025-07-01 01:13:00,compresor_criogenico_01,Alta carga,12.1,15.15,126.49,111.34,52.96,227.81,174.85,95.53,2.754,3014,117.36,1.702,5440,69.1,0
2025-07-01 11:24:00,compresor_criogenico_01,Alta carga,11.66,17.03,123.48,106.45,40.42,205.57,165.15,141.02,2.936,3051,131.53,1.516,4431,31.3,1
2025-07-02 14:20:00,compresor_criogenico_01,Alta carga,21.66,25.96,125.89,99.94,51.84,196.86,145.02,112.06,3.732,3019,110.52,1.431,9928,86.0,1
2025-07-02 06:20:00,compresor_criogenico_01,Normal,10.09,14.45,126.11,111.66,56.35,229.83,173.48,104.25,2.392,3073,100.87,2.173,2046,45.4,1
2025-07-02 16:28:00,compresor_criogenico_01,Normal,13.71,17.18,121.63,104.46,63.14,216.45,153.3,107.62,3.096,2726,111.3,1.812,6238,86.1,0
2025-07-01 11:29:00,compresor_criogenico_01,Baja carga,12.3,17.11,97.47,80.36,61.68,213.13,151.45,109.4,2.871,2946,111.67,1.774,5463,56.9,0
2025-07-02 01:00:00,compresor_criogenico_01,Normal,10.75,15.57,127.31,111.74,53.91,207.13,153.22,87.62,2.053,3013,87.99,1.91,1557,31.6,0
2025-07-04 09:19:00,compresor_criogenico_01,Alta carga,21.71,30.06,122.57,92.51,58.02,222.01,163.99,127.66,2.006,2992,139.26,2.484,1211,26.4,0
2025-07-03 12:53:00,compresor_criogenico_01,Baja carga,11.7,15.1,94.29,79.19,55.26,176.05,120.79,101.87,3.088,3033,90.48,1.165,6577,23.1,0
2025-07-03 19:33:00,compresor_criogenico_01,Normal,26.05,29.96,122.88,92.92,42.45,193.87,151.42,88.58,2.955,2927,81.24,1.518,7152,81.4,1
2025-07-02 01:14:00,compresor_criogenico_01,Baja carga,11.86,15.79,106.64,90.85,46.99,179.85,132.85,72.82,1.816,3006,70.4,1.63,233,79.5,0
2025-07-01 23:45:00,compresor_criogenico_01,Alta carga,13.48,19.56,119.48,99.92,59.41,210.32,150.91,95.32,2.124,2924,89.91,1.235,1056,31.4,1
2025-07-03 18:19:00,compresor_criogenico_01,Normal,20.86,26.67,115.23,88.56,45.87,208.49,162.62,126.16,2.702,3118,135.77,2.49,9254,53.1,0
2025-07-02 05:19:00,compresor_criogenico_01,Normal,13.91,20.14,118.31,98.17,42.47,214.79,172.33,106.5,3.884,2955,128.07,1.979,9339,94.2,0
2025-07-01 11:24:00,compresor_criogenico_01,Alta carga,11.66,17.03,123.48,106.45,40.42,205.57,165.15,141.02,2.936,3051,131.53,1.516,4431,31.3,1
2025-07-03 17:02:00,compresor_criogenico_01,Alta carga,22.96,32.28,110.65,78.37,59.64,222.1,162.46,100.38,2.634,2938,113.93,1.456,6008,63.8,0
2025-07-03 15:32:00,compresor_criogenico_01,Normal,15.27,16.79,107.77,90.99,54.31,188.17,133.85,117.77,2.374,2944,119.21,1.335,5172,90.6,0
2025-07-01 02:01:00,compresor_criogenico_01,Alta carga,16.59,20.02,121.04,101.03,45.32,219.52,174.2,115.3,2.563,3105,107.26,1.041,8023,32.9,0
2025-07-02 07:13:00,compresor_criogenico_01,Alta carga,18.42,22.74,132.0,109.26,50.63,229.98,179.35,129.97,3.044,2989,133.92,1.958,7306,44.6,1
2025-07-03 10:31:00,compresor_criogenico_01,Baja carga,20.11,24.05,100.49,76.44,42.03,212.83,170.8,85.69,2.067,2976,89.3,1.768,3715,79.2,1
2025-07-02 22:28:00,compresor_criogenico_01,Alta carga,23.41,26.35,124.22,97.87,51.53,214.71,163.18,97.84,3.21,3130,88.28,1.747,8494,37.1,0
2025-07-01 17:57:00,compresor_criogenico_01,Normal,16.99,25.58,113.32,87.74,60.93,194.56,133.63,90.21,2.566,3031,94.8,0.806,4032,63.8,1
2025-07-03 09:13:00,compresor_criogenico_01,Normal,24.86,29.99,117.52,87.54,53.88,199.9,146.02,84.85,1.944,2968,83.95,1.683,1166,29.0,0
2025-07-01 23:20:00,compresor_criogenico_01,Baja carga,6.49,10.19,113.2,103.01,55.61,180.77,125.16,98.38,1.413,2724,83.41,0.875,173,65.8,0
2025-07-01 23:27:00,compresor_criogenico_01,Alta carga,15.17,19.74,113.84,94.1,56.39,204.76,148.37,120.16,3.483,3077,128.68,1.893,8005,81.3,1
2025-07-03 17:23:00,compresor_criogenico_01,Normal,9.91,15.49,114.08,98.59,45.81,201.32,155.5,90.43,2.291,2948,104.14,1.928,4640,23.1,0
2025-07-01 13:16:00,compresor_criogenico_01,Alta carga,8.17,15.02,117.27,102.24,39.33,191.2,151.87,103.61,2.855,3049,95.19,1.307,8263,53.3,1
2025-07-01 07:41:00,compresor_criogenico_01,Normal,16.74,21.33,120.95,99.62,48.66,207.01,158.35,64.87,2.379,3047,85.33,1.808,3804,32.4,0
2025-07-02 00:56:00,compresor_criogenico_01,Normal,16.71,24.94,115.81,90.86,51.74,165.49,113.75,146.98,3.186,3049,121.8,1.893,9469,63.5,0
2025-07-02 16:00:00,compresor_criogenico_01,Normal,14.28,18.32,111.43,93.11,62.44,215.5,153.06,121.51,2.091,3073,120.1,2.354,814,45.2,0
2025-07-02 19:56:00,compresor_criogenico_01,Alta carga,16.27,23.7,138.64,114.94,49.67,230.0,180.33,144.34,3.237,3051,150.39,2.54,6402,53.9,0
2025-07-04 08:32:00,compresor_criogenico_01,Normal,22.17,26.84,106.37,79.53,45.45,180.47,135.02,78.54,1.984,3155,82.52,0.627,2518,40.9,0
2025-07-03 09:52:00,compresor_criogenico_01,Normal,26.44,34.47,110.61,76.14,60.87,219.93,159.06,154.17,2.488,2909,156.11,2.817,6326,37.3,0
2025-07-01 05:52:00,compresor_criogenico_01,Normal,21.03,29.94,115.54,85.6,45.47,179.18,133.71,101.98,2.918,2916,99.48,2.804,8853,78.1,0
2025-07-03 00:10:00,compresor_criogenico_01,Normal,9.24,15.11,120.46,105.35,40.44,187.5,147.07,98.72,2.868,3033,89.76,0.433,2910,37.5,0
2025-07-03 14:49:00,compresor_criogenico_01,Baja carga,8.33,15.07,112.49,97.42,43.94,202.42,158.49,83.56,2.34,3014,83.59,1.634,4664,50.7,0
2025-07-03 21:51:00,compresor_criogenico_01,Alta carga,24.16,29.16,135.63,106.47,55.72,215.81,160.08,123.72,1.792,3084,120.69,2.03,1988,31.9,1
2025-07-02 20:17:00,compresor_criogenico_01,Alta carga,23.7,28.46,121.51,93.05,42.02,201.8,159.77,110.76,2.082,2928,110.81,2.124,428,85.4,0
2025-07-02 01:23:00,compresor_criogenico_01,Baja carga,14.89,18.48,119.26,100.79,44.12,172.5,128.37,106.33,2.237,2933,92.66,1.249,1351,66.3,0
2025-07-01 11:45:00,compresor_criogenico_01,Alta carga,14.83,19.77,119.63,99.86,41.34,186.64,145.3,95.57,3.285,2883,105.2,1.431,5992,44.9,0
2025-07-02 03:54:00,compresor_criogenico_01,Normal,14.16,19.91,111.9,92.0,50.04,198.43,148.39,98.93,3.286,2950,92.69,1.136,9674,72.6,1
2025-07-02 09:42:00,compresor_criogenico_01,Alta carga,21.84,27.42,123.42,96.0,55.51,225.88,170.37,116.12,4.108,3116,128.02,1.724,9560,61.9,1
2025-07-01 19:51:00,compresor_criogenico_01,Normal,17.27,21.72,115.27,93.55,47.01,187.74,140.73,127.32,2.963,2940,114.35,1.859,7921,43.3,1
2025-07-02 12:21:00,compresor_criogenico_01,Normal,16.05,21.68,106.35,84.67,44.84,213.65,168.81,122.89,3.546,3038,117.24,1.64,9942,63.0,0
2025-07-03 15:22:00,compresor_criogenico_01,Alta carga,16.93,22.54,137.02,114.48,46.77,188.01,141.24,94.15,1.968,3106,76.66,1.437,1666,84.6,0
2025-07-03 15:08:00,compresor_criogenico_01,Baja carga,22.71,24.2,94.64,70.44,58.41,202.51,144.11,116.88,2.355,2889,112.37,1.687,8530,89.6,0
2025-07-04 08:17:00,compresor_criogenico_01,Alta carga,22.31,27.11,136.95,109.85,48.07,188.86,140.78,104.02,2.775,3107,93.42,2.361,4028,81.7,0
2025-07-03 21:37:00,compresor_criogenico_01,Alta carga,15.05,21.02,102.92,81.9,51.69,192.46,140.77,132.4,2.289,3069,128.33,2.367,874,94.8,0
2025-07-01 05:09:00,compresor_criogenico_01,Normal,16.05,24.41,116.16,91.75,42.66,201.03,158.37,121.52,2.771,2996,120.44,1.792,4756,79.5,0
2025-07-04 01:17:00,compresor_criogenico_01,Baja carga,14.14,18.17,104.17,86.0,43.43,191.67,148.23,116.44,2.482,2877,113.72,1.653,8568,38.8,0
2025-07-01 03:12:00,compresor_criogenico_01,Alta carga,14.45,16.4,128.28,111.88,44.14,222.0,177.86,88.94,2.418,3077,107.72,2.147,918,91.7,1
2025-07-02 13:37:00,compresor_criogenico_01,Normal,13.21,18.12,116.43,98.3,49.52,171.15,121.63,86.85,3.098,2927,78.99,1.381,7320,45.4,0
2025-07-03 14:47:00,compresor_criogenico_01,Normal,10.61,17.18,119.77,102.6,46.36,187.72,141.36,114.5,2.663,3033,113.59,1.747,4234,30.9,0
2025-07-01 06:51:00,compresor_criogenico_01,Alta carga,6.64,11.97,131.9,119.93,37.51,198.94,161.43,102.14,3.249,3096,91.04,1.018,8298,70.4,0
2025-07-03 23:19:00,compresor_criogenico_01,Normal,19.83,27.71,122.14,94.44,50.65,195.46,144.81,95.8,2.932,2980,85.99,1.794,9328,63.8,1
2025-07-02 17:32:00,compresor_criogenico_01,Normal,15.68,17.32,102.81,85.5,38.82,182.48,143.67,84.18,2.542,3067,65.48,0.624,3478,70.1,0
2025-07-03 07:24:00,compresor_criogenico_01,Normal,19.37,23.16,123.96,100.8,45.8,188.7,142.9,86.82,1.977,2969,74.11,1.185,1850,82.4,0
2025-07-02 21:20:00,compresor_criogenico_01,Alta carga,19.32,27.42,128.96,101.54,57.91,216.43,158.52,107.17,3.025,2995,112.75,2.007,7152,84.2,1
2025-07-02 16:35:00,compresor_criogenico_01,Normal,15.32,22.27,113.43,91.15,48.13,192.49,144.36,84.1,2.169,2957,81.61,0.167,5127,50.7,0
2025-07-01 20:10:00,compresor_criogenico_01,Normal,17.59,21.68,104.68,83.01,58.21,217.48,159.26,73.5,1.81,3100,81.62,1.007,2138,30.0,0
2025-07-03 16:44:00,compresor_criogenico_01,Alta carga,14.71,20.03,122.57,102.54,48.43,225.26,176.84,102.95,2.345,3065,111.58,2.823,993,49.3,1
2025-07-02 11:09:00,compresor_criogenico_01,Alta carga,20.1,21.76,125.75,104.0,46.24,230.0,183.76,132.24,3.556,2996,140.37,2.573,9055,78.9,0
2025-07-01 18:42:00,compresor_criogenico_01,Alta carga,18.72,20.99,128.66,107.67,39.62,187.35,147.73,119.51,2.902,2981,115.54,2.33,5556,55.9,0
2025-07-04 07:24:00,compresor_criogenico_01,Normal,16.02,18.08,132.65,114.58,44.27,211.14,166.87,108.26,2.563,3008,128.86,1.685,2218,51.7,0
2025-07-03 21:12:00,compresor_criogenico_01,Normal,15.21,22.68,112.34,89.66,33.28,192.79,159.51,114.63,2.085,2873,108.47,1.802,2746,45.6,0
2025-07-03 07:52:00,compresor_criogenico_01,Alta carga,15.61,22.57,125.42,102.86,49.29,200.14,150.86,89.44,2.849,3110,84.51,0.866,9058,86.3,0
2025-07-02 03:46:00,compresor_criogenico_01,Normal,19.49,26.76,115.23,88.47,52.54,189.27,136.73,112.15,2.16,2988,94.92,1.874,1912,22.6,0
2025-07-03 20:54:00,compresor_criogenico_01,Normal,14.59,20.39,108.57,88.18,41.54,171.08,129.54,82.43,2.177,3064,75.84,1.671,2199,81.5,0
2025-07-03 02:16:00,compresor_criogenico_01,Normal,28.33,31.67,99.11,67.44,44.36,179.59,135.22,81.04,3.087,3049,82.49,0.913,9223,64.7,0
2025-07-03 04:46:00,compresor_criogenico_01,Alta carga,3.16,8.39,135.63,127.25,44.41,206.62,162.22,90.34,2.58,3087,96.44,1.641,3028,59.7,0
2025-07-02 11:38:00,compresor_criogenico_01,Baja carga,22.74,29.52,105.32,75.8,60.04,188.3,128.26,87.02,2.071,2928,90.82,1.534,3603,28.5,0
2025-07-02 05:23:00,compresor_criogenico_01,Normal,4.57,8.16,126.13,117.97,39.61,174.96,135.34,141.72,3.07,2977,135.02,2.724,7045,81.1,1
2025-07-04 09:07:00,compresor_criogenico_01,Baja carga,18.84,25.75,107.27,81.52,49.61,195.46,145.84,79.59,1.617,2889,73.83,1.048,18,59.5,0
2025-07-02 10:43:00,compresor_criogenico_01,Alta carga,15.58,23.78,119.2,95.42,49.95,214.06,164.12,108.73,2.688,3033,117.78,2.093,8119,67.4,0
2025-07-04 10:32:00,compresor_criogenico_01,Normal,9.38,15.31,110.67,95.36,48.44,176.34,127.9,125.93,3.09,3003,105.38,2.155,6749,39.2,0
2025-07-01 02:09:00,compresor_criogenico_01,Normal,11.48,15.44,113.32,97.88,52.21,221.37,169.16,89.73,3.743,2958,100.87,1.803,9854,47.7,0
2025-07-01 00:13:00,compresor_criogenico_01,Normal,11.94,19.04,117.03,97.98,47.43,201.16,153.73,116.62,3.382,2920,103.31,1.315,7210,74.8,0
2025-07-02 06:39:00,compresor_criogenico_01,Normal,11.58,13.32,114.35,101.03,46.95,217.0,170.06,83.39,1.785,2961,89.79,1.537,2218,65.8,0
2025-07-01 23:27:00,compresor_criogenico_01,Alta carga,15.17,19.74,113.84,94.1,56.39,204.76,148.37,120.16,3.483,3077,128.68,1.893,8005,81.3,1
2025-07-02 08:39:00,compresor_criogenico_01,Normal,2.39,6.32,116.14,109.82,47.75,202.96,155.21,94.69,2.718,3096,99.93,2.02,8876,85.6,1
2025-07-04 10:27:00,compresor_criogenico_01,Normal,13.68,17.76,130.57,112.81,41.76,190.37,148.61,129.72,3.096,3050,121.05,1.41,4309,35.6,1
2025-07-02 09:42:00,compresor_criogenico_01,Alta carga,21.84,27.42,123.42,96.0,55.51,225.88,170.37,116.12,4.108,3116,128.02,1.724,9560,61.9,1
2025-07-03 16:17:00,compresor_criogenico_01,Normal,5.83,14.05,109.35,95.31,44.1,175.85,131.75,107.94,3.234,3062,91.72,1.389,8641,62.5,0
2025-07-04 00:20:00,compresor_criogenico_01,Normal,19.03,24.28,110.2,85.92,57.16,177.07,119.91,84.71,2.228,3007,82.55,1.927,6400,68.8,0
2025-07-04 04:48:00,compresor_criogenico_01,Alta carga,8.35,14.94,133.17,118.24,47.25,203.19,155.95,139.86,2.842,3124,140.66,2.495,7412,44.6,1
2025-07-02 03:54:00,compresor_criogenico_01,Normal,14.16,19.91,111.9,92.0,50.04,198.43,148.39,98.93,3.286,2950,92.69,1.136,9674,72.6,1
2025-07-02 05:18:00,compresor_criogenico_01,Baja carga,14.87,18.76,109.55,90.79,57.59,202.75,145.16,104.09,3.166,2924,108.24,1.483,7566,63.4,0
2025-07-01 15:42:00,compresor_criogenico_01,Normal,18.16,24.25,119.8,95.55,48.23,193.33,145.1,107.1,2.831,2992,97.28,0.68,8015,64.0,0
2025-07-03 04:12:00,compresor_criogenico_01,Alta carga,18.66,21.57,125.11,103.54,52.81,212.32,159.51,102.95,2.711,2956,96.78,1.184,5501,20.4,0
2025-07-02 07:13:00,compresor_criogenico_01,Alta carga,18.42,22.74,132.0,109.26,50.63,229.98,179.35,129.97,3.044,2989,133.92,1.958,7306,44.6,1
2025-07-01 23:45:00,compresor_criogenico_01,Alta carga,13.48,19.56,119.48,99.92,59.41,210.32,150.91,95.32,2.124,2924,89.91,1.235,1056,31.4,1
2025-07-02 09:27:00,compresor_criogenico_01,Normal,7.53,16.99,129.87,112.88,58.33,220.69,162.36,139.12,1.97,3000,142.4,1.378,3010,72.4,0
2025-07-01 12:31:00,compresor_criogenico_01,Alta carga,17.63,22.18,134.73,112.55,50.56,216.48,165.92,124.19,1.651,3025,124.22,2.509,970,84.3,0
